URL,Thumbnail,Title,Name,Address Origin,Address,Number of Bedrooms,Number of Bathrooms,Area,Price
https://rever.vn/mua/can-ho-de-la-sol-view-noi-khu-mat-me-dien-tich-61m2,https://photo.rever.vn/photo/v3/get/rv9xBEXBD6CSjPOIvqVAQ8_QeRUoTOCxcMabT9muWJCIp1YkibhMN4Sl13tcZ6Wy2ct+DM2mN2hVnHfCTAF1CQFA==/750x500/image.jpg,Căn hộ De La Sol View Nội Khu mát mẻ diện tích 61m²,Căn hộ De La Sol View Nội Khu mát mẻ diện tích 61m²,[object Object],"Tôn Thất Thuyết, Quận 4",1,1,61,5 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-dien-tich-96-4m2,https://photo.rever.vn/photo/v3/get/rvGCOlfubjMb6DbuiT82uKara1QJO6LFX9DhaaV7pAzc2TfKB4a6A0x8nHF45Gh7XOx0oag_q17osG5So_9QXx1Q==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside, diện tích 96.4m²","Căn hộ Masteri Lumiere Riverside, diện tích 96.4m²",[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,96.4,12.8 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-dien-tich-74m2,https://photo.rever.vn/photo/v3/get/rvvOFpleRtRzUWOJ36xGiImemz6EvUEB5FkvvPgzmDPyFtmQ7H8KgAjxINU4xUj7_qGWI02FNMtJ+nF7l9euDaEQ==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside, diện tích 74m²","Căn hộ Masteri Lumiere Riverside, diện tích 74m²",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,74,7.66 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-dong-dien-tich-56m2,https://photo.rever.vn/photo/v3/get/rvJ6AyVNwNk22W9AeObXuqRmflOHsKcBCKDpZrX+1Xh5iir9EZnjz_KaB0P8jjz1JrmXrwRPGnaXIwNqmq5esyQA==/750x500/image.jpg,"Căn hộ Vinhomes Central Park hướng Đông, diện tích 56m²","Căn hộ Vinhomes Central Park hướng Đông, diện tích 56m²",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",1,1,56,4.45 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-dong-bac-dien-tich-70-6m2,https://photo.rever.vn/photo/v3/get/rvOnmCskkEFEfhqW0VR5XJY5Zsr5COkCYwBFW9lJP4NHmSiS6KAubzTkey93uUW65V82Z4Hzsh66Ow2datYOJNPA==/750x500/image.jpg,"Căn hộ Vinhomes Central Park hướng Đông Bắc, diện tích 70.6m²","Căn hộ Vinhomes Central Park hướng Đông Bắc, diện tích 70.6m²",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,70.6,6.5 tỷ
https://rever.vn/mua/can-ho-sunrise-riverside-huong-dong-dien-tich-70-96m2,https://photo.rever.vn/v3/get/kPTmFulZhijsN8gPje1vsAgWsUlUM5gGiDUT2YV+KE4=/750x500/image.jpg,"Căn hộ Sunrise Riverside hướng Đông, diện tích 70.96m²","Căn hộ Sunrise Riverside hướng Đông, diện tích 70.96m²",[object Object],"Nguyễn Hữu Thọ, Nhà Bè",2,2,70.96,3.8 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-dien-tich-96-6m2,https://photo.rever.vn/photo/v3/get/rvshTeAvFfI4b2FHsDkIIXOf2SyKqB1s89bHb+XuXDbpJUoBnfqrc1c76PK8vC8F22oW1EuxfJsN6mjzwQS1t4YA==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside, diện tích 96.6m²","Căn hộ Masteri Lumiere Riverside, diện tích 96.6m²",[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,96.6,11.6 tỷ
https://rever.vn/mua/can-ho-q7-saigon-riverside-day-du-noi-that-dien-tich-74m2,https://photo.rever.vn/v3/get/rvDEND0EBdaBdRwruUIW9gn23FF0Is6UK6naoFtjfWqLAAixZ+8Kqnvobfli_9RhDUH9+6uyp1gOOanDkeg2mmMw==/750x500/image.jpg,Căn hộ Q7 Saigon Riverside đầy đủ nội thất diện tích 74m²,Căn hộ Q7 Saigon Riverside đầy đủ nội thất diện tích 74m²,[object Object],"Đào Trí, Quận 7",2,2,74,3.6 tỷ
https://rever.vn/mua/can-ho-sky-89-noi-that-co-ban-dien-tich-55-5m2-1,https://photo.rever.vn/v3/get/rvc8P4oiEsuDq3fbUn_CL1TLf+tERde_G0pyL5ydNXHNzAfxlN6Ge_YR09C9ipAbOaKM2dDDv9W1JIz9vMOYl6Nw==/750x500/image.jpg,Căn hộ Sky 89 nội thất cơ bản diện tích 55.5m²,Căn hộ Sky 89 nội thất cơ bản diện tích 55.5m²,[object Object],"Hoàng Quốc Việt, Quận 7",1,1,55.5,2.5 tỷ
https://rever.vn/mua/gio-hang-1pn-can-ban-tai-du-an-lumiere-riverside-gia-tot-nhat-thi-truong,https://photo.rever.vn/photo/v3/get/rveTyImu_1RTEzx3I4A4K9Uw3Vgmw4XVRs1sfqTX_3zGgrH_e6uLgo95ix37Vx_yoGLM+lL+FpCtMV4WWMSzSCNg==/750x500/image.jpg,"Giỏ hàng 1PN Cần bán tại dự án Lumiere Riverside, giá tốt nhất thị trường","Giỏ hàng 1PN Cần bán tại dự án Lumiere Riverside, giá tốt nhất thị trường",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,77.1,8.2 tỷ
https://rever.vn/mua/ban-can-ho-cao-cap-2pn-masteri-lumiere-riverside-view-goc-xlhn-tang-cao,https://photo.rever.vn/photo/v3/get/rvHk6y72hfCmEZDUdUh8sg0slLgY2xSqLAHrXS6Se1nn4W5L2EZoGh1vcTtHI4_Fn10y02eSmnICIwXhWNQvjqSA==/750x500/image.jpg,"Bán Căn hộ cao cấp 2PN Masteri Lumiere Riverside, View góc XLHN, Tầng cao","Bán Căn hộ cao cấp 2PN Masteri Lumiere Riverside, View góc XLHN, Tầng cao",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,77.1,8.6 tỷ
https://rever.vn/mua/can-ho-cao-cap-2pn-masteri-lumiere-riverside-tang-18-view-xlhn,https://photo.rever.vn/photo/v3/get/rvvYiOKsXg6Q9KKD2i42j5ucdZsIhdQqEJw5u70VKbnY8Cei0kAM6g1NvXmW2+8lDmV_wEkn+ID76OdxObJdwmHA==/750x500/image.jpg,"Căn hộ cao cấp 2PN Masteri Lumiere Riverside tầng 18, View XLHN","Căn hộ cao cấp 2PN Masteri Lumiere Riverside tầng 18, View XLHN",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,73.2,9 tỷ
https://rever.vn/mua/can-ho-sunrise-riverside-huong-tay-dien-tich-69-11m2,https://photo.rever.vn/photo/v2/get/JkPCRpN8y4hIfV83EjgO8KpsaYFc8J6QBiCwfqebMR8=/750x500/image.jpg,"Căn hộ Sunrise Riverside hướng Tây, diện tích 69.11m²","Căn hộ Sunrise Riverside hướng Tây, diện tích 69.11m²",[object Object],"Nguyễn Hữu Thọ, Nhà Bè",2,2,69.11,3.6 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-35-view-xlhn-quan-2,https://photo.rever.vn/photo/v3/get/rvlj5u2WBm5H_SsVeIokap0Q97BSqKKWmeLqDWJTYpixSaQXTQHiwKDWk0qZTghGTzGWTTgLldjXmGSJoulngS3A==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 35, VIEW XLHN, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 35, VIEW XLHN, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,68.9,7.03 tỷ
https://rever.vn/mua/can-ho-cao-cap-midtown-the-peak-phu-my-hung-midtown-88-7m2-tang-cao-view-song,https://photo.rever.vn/photo/v3/get/rv0rEYAKm89FkBtGfKvibw7u0gCH25hf5WuX1i_ET3fZhbZgdJJ8t4nbm6jtoLqoWmJYVneDpQg9vv1as02a6H1w==/750x500/image.jpg,Căn hộ cao cấp MidTown The Peak Phú Mỹ Hưng Midtown 88.7m² tầng cao view sông,Căn hộ cao cấp MidTown The Peak Phú Mỹ Hưng Midtown 88.7m² tầng cao view sông,[object Object],"Nguyễn Lương Bằng, Quận 7",2,2,88.7,8 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-22-view-song-quan-2,https://photo.rever.vn/photo/v3/get/rvzWTDV2szdu4I3BHe7RmR6oDtP3hFNJKV0LFTqrrDop1ZKBNLFqzFYDcRzWSRTGnjFetWqWrtE5yL1Rbx1g06+Q==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 22, VIEW SÔNG, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 22, VIEW SÔNG, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,49.4,5.2 tỷ
https://rever.vn/mua/can-ho-cao-cap-1pn-masteri-lumiere-riverside-tang-13-ntcb,https://photo.rever.vn/photo/v3/get/rv+2UR0zJl+M35OIPDLJPLH7iYVct5ePd5a05qm0R3tBafmdfEudKUXJUxOIdmfphqdqEIqqY+vXhU3wIzkI+Tvg==/750x500/image.jpg,"Căn hộ cao cấp 1PN Masteri Lumiere Riverside tầng 13, NTCB","Căn hộ cao cấp 1PN Masteri Lumiere Riverside tầng 13, NTCB",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,49.4,5.5 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-24-view-song-quan-2,https://photo.rever.vn/photo/v3/get/rvqJTVkQUNMSy0RREfGq3cq+ve16dxZwhao_ICyX0CYSCGd+6VEpkWMz_d+O+QK893pzr6gaxymq3x5fP2Y90lSQ==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 24, VIEW SÔNG, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 24, VIEW SÔNG, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,49.4,5.6 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-11-view-xlhn-quan-2,https://photo.rever.vn/v3/get/rvIqN4XNcc3kmerWLhZzNrJl7j6f0FRChM27RRen_62p2uZbRsCF8vDv1vtP4_qDMpd0v0A81oqepaD45wVrjW_w==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 11, VIEW XLHN, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 11, VIEW XLHN, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,52.7,5.1 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-30-view-xlhn-quan-2-1,https://photo.rever.vn/photo/v3/get/rvIqN4XNcc3kmerWLhZzNrJl7j6f0FRChM27RRen_62p2uZbRsCF8vDv1vtP4_qDMpd0v0A81oqepaD45wVrjW_w==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 30, VIEW XLHN, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 30, VIEW XLHN, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,51.7,6 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-30-view-xlhn-quan-2,https://photo.rever.vn/photo/v3/get/rvkv4SRxn48iF6lL66smeSmHLc4_y7ZUg9ch_c0OFlH30pRgjiDhTzfslGKpShAxSlDIH+H1+siko6OghogZRv8g==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 30, VIEW XLHN, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 30, VIEW XLHN, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,68.9,6.8 tỷ
https://rever.vn/mua/ban-can-ho-masteri-lumiere-riverside-tang-16-view-xlhn-quan-2,https://photo.rever.vn/photo/v3/get/rvrGm6uI3KUcId78QGgAWCyrPcXCMQUi0c3QapA2RxMOoUMzezeQQ0iJgIcXmcHZjMYr65C6VlaECoBayt+4TA3w==/750x500/image.jpg,"BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 16, VIEW XLHN, QUẬN 2","BÁN CĂN HỘ MASTERI LUMIERE RIVERSIDE TẦNG 16, VIEW XLHN, QUẬN 2",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,76.2,7.01 tỷ
https://rever.vn/mua/can-ho-feliz-en-vista-sky-mansion-5pn-truc-dien-song-sai-gon,https://photo.rever.vn/v3/get/rvwifBV62_anUR+TVcgap78I778HeSN640raZ9mIto5qot0uFRqNB0af8aDiZn26BDcelSjLJ+e6gLxejXMfhucQ==/750x500/image.jpg,Căn hộ Feliz en Vista Sky Mansion 5PN Trực diện sông Sài Gòn,Căn hộ Feliz en Vista Sky Mansion 5PN Trực diện sông Sài Gòn,[object Object],"Đồng Văn Cống, Quận 2",5,4,239,27 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-bac-dien-tich-69-m2,https://photo.rever.vn/v3/get/rv5CZR1zm627xhtFuyFHOIeZBWflybq44qq0ZLtj+Q_qKkrkbNwjq2Yspdt3pyHIiXj2mTzX1P_LmkHMKb++kc8A==/750x500/image.jpg,"Căn hộ  Vinhomes Grand Park hướng Bắc, diện tích 69 m²","Căn hộ  Vinhomes Grand Park hướng Bắc, diện tích 69 m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,3.1 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-2-phong-ngu-phia-noi-khu,https://photo.rever.vn/v3/get/YYIJ5uAgmKJ7YTAXcBEfpqUuzYgTTBc2iSPZM_cEzHc=/750x500/image.jpg,"Căn hộ Vinhomes Grand Park 2 phòng ngủ, phía nội khu.","Căn hộ Vinhomes Grand Park 2 phòng ngủ, phía nội khu.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,2.95 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-bac-dien-tich-33-5m2,https://photo.rever.vn/v3/get/rvVaoXochd6KVY4PsHTvhyHyzDA_9ooSxKIE4qiZghTZnmj6oba9RKV+hd3NXqdR+quX0gW8B5qSTSBrzjQmwAsA==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 33.5m²","Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 33.5m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,33.5,1.7 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-dien-tich-80m2,https://photo.rever.vn/v3/get/rvqXAT4N7X33a2hM2PO0D32AufqOY+hg3DxQO1415HS7BB+RxIVjCJfQmYX5OQcjmgiTuFGaY+liZvUQML5omeJQ==/750x500/image.jpg,Căn hộ Vinhomes Central Park diện tích 80m²,Căn hộ Vinhomes Central Park diện tích 80m²,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,80,6.5 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-dong-tang-cao-view-noi-khu-thoang-mat,https://photo.rever.vn/photo/v2/get/IE7h+oLxNmg2PDhF9UupXFKXgvfFRNRWexAPvM6iJ_E=/750x500/image.jpg,Căn hộ Masteri Thảo Điền hướng Đông tầng cao view nội khu thoáng mát.,Căn hộ Masteri Thảo Điền hướng Đông tầng cao view nội khu thoáng mát.,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,65,4.55 tỷ
https://rever.vn/mua/can-ho-thu-thiem-garden-day-du-noi-that-dien-tich-64m2,https://photo.rever.vn/v3/get/rvpRQfjk1onFPV_cI3pDmBjPbCKxeAUyVJABciXn7WIM70mYylMWUWMkMrIJbtL67degZ0YMjcr9b+yCxxjmZzlw==/750x500/image.jpg,Căn hộ Thủ Thiêm Garden đầy đủ nội thất diện tích 64m²,Căn hộ Thủ Thiêm Garden đầy đủ nội thất diện tích 64m²,[object Object],"Liên Phường, Quận 9",2,2,64,2.3 tỷ
https://rever.vn/mua/can-ho-sunrise-city-dien-tich-72m2,https://photo.rever.vn/v3/get/rvaDfxQOUcgISek4pN9dvZBc0NKLYD_POAw3jNe3Flzhz46B1fBjGtlRdSh41ME7dRnQC7UcpCuag1rexQyofUtg==/750x500/image.jpg,"Căn hộ Sunrise City, diện tích 72m²","Căn hộ Sunrise City, diện tích 72m²",[object Object],"Nguyễn Hữu Thọ, Quận 7",2,2,72,4.5 tỷ
https://rever.vn/mua/penthouse-one-verandah-nha-tho-dien-tich-217m2,https://photo.rever.vn/v3/get/rv6xZ0MrPQ9eQs2IgiV0R7n8yDiyldedeLszT62ZyXTvBVwrvOoev2oZEx2+4_BjAw+UnNhgOYMP4_EU1Wwz1Uew==/750x500/image.jpg,Penthouse One Verandah nhà thô diện tích 217m²,Penthouse One Verandah nhà thô diện tích 217m²,[object Object],"Tạ Hiện, Quận 2",4,3,217,25 tỷ
https://rever.vn/mua/ban-1pn-can-ho-one-verandah-dien-tich-55m2,https://photo.rever.vn/photo/v3/get/rvZQeHWUKDjliA2FvBDzJ3fHercBQSl32za4vIoyQHdT+JbelG0aA9JObXyKLU3vaLvf43c7izn2rm8ikCPuzBeQ==/750x500/image.jpg,"BÁN 1PN Căn hộ One Verandah, diện tích 55m²","BÁN 1PN Căn hộ One Verandah, diện tích 55m²",[object Object],"Tạ Hiện, Quận 2",1,1,55,4.5 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-nam-dien-tich-69m2-6,https://photo.rever.vn/v3/get/rvVjhqnIG47zKVjZ52YjTiNP32CmL8t0NKLGDQQrekA3xCEEGxGHjkHRAfQAqJfXUiKTXXipeDAE8UmVelaAXrOA==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Nam, diện tích 69m²","Căn hộ Vinhomes Grand Park hướng Tây Nam, diện tích 69m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,3.2 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-dong-nam-dien-tich-26-2m2,https://photo.rever.vn/photo/v3/get/rvkzKa5hf8HzYSpgBnh7j7DwsvPxbG1k_pwudNAFTLpEXx_RJrC82kFHkHrRebcaXoyl9ScqBcf8NZicQAtX5dgg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Đông Nam, diện tích 26.2m²","Căn hộ Vinhomes Grand Park hướng Đông Nam, diện tích 26.2m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,26.2,1.35 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-bac-dien-tich-56-5m2,https://photo.rever.vn/v3/get/rvl8QpoU3tbKYFUFIUti42CKzQlJFZrMz6czuEvG5nAuOusfI0l2AmMP7VS5YxNLa45UlU4hkEo0BigrjGZGomTg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 56.5m²","Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 56.5m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,56.5,2.7 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-bac-dien-tich-69-2m2-11,https://photo.rever.vn/v3/get/rvtI0feDxKxmHX8zWo9l1YlgsuWJraFtRmTzQQemjK1cOswioblwIBZ6TkguAJpFP9K7yYBuH6gHSKgEoXnATJow==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 69.2m²","Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 69.2m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.2,3.6 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-dong-bac-dien-tich-69m2,https://photo.rever.vn/v3/get/rvPFUQ3YrH7ncda1+zCqnkHhnImSQyAEwlFvjpdZ64Jgjy_CQ+UxnAiuthEvSSMDNXhsepllIURqdo8bhY8uZHLQ==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 69m²","Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 69m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,2.9 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-khong-co-noi-that-dien-tich-69m2-5,https://photo.rever.vn/v3/get/rvFHeHkEKzgpL9SnKbZlOoG8FF+9UT+_BJi9q4bFqUgPJnVJBQaMehHtT0SQeDlzUqPiOH8sxwqGrKby++4Wy0ig==/750x500/image.jpg,Căn hộ Vinhomes Grand Park không có nội thất diện tích 69m²,Căn hộ Vinhomes Grand Park không có nội thất diện tích 69m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,69,2.7 tỷ
https://rever.vn/mua/can-ho-cao-cap-precia-tang-21-view-don-gio-mat-me-noi-that-co-ban,https://photo.rever.vn/v3/get/rvjWaLMYZnZYRMg9CvccBwGypqMfxltKaXbogE9Jr_VYG6yWGto1OTcOTTbq8JG8JqnEJB7gyqqCUfqIQuNPqVTQ==/750x500/image.jpg,"Căn hộ cao cấp Precia tầng 21 view đón gió mát mẻ, nội thất cơ bản.","Căn hộ cao cấp Precia tầng 21 view đón gió mát mẻ, nội thất cơ bản.",[object Object],"Nguyễn Thị Định, Quận 2",2,2,71,4.7 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-tang-cao-mat-me-tien-ich-da-dang-6,https://photo.rever.vn/v3/get/rvmrgP3VysyEjZeJ00pg6_iV4oJ7y6iJJMCFFiUYfQAdeQYUMQZj6Cithw1Mic1Vq5u0ZSad9Et+i2FxDa+C2jvA==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park tầng cao mát mẻ, tiện ích đa dạng.","Căn hộ Vinhomes Grand Park tầng cao mát mẻ, tiện ích đa dạng.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.5,3.15 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-nam-dien-tich-69-3m2-4,https://photo.rever.vn/v3/get/rvcIdnmV6o_m2aw48XESvB2yCNljfhWAXw+IN7YaTeJHKO2aQVh6LfsFycr+_4g8jcd4IeUIe9onHOpxIrvBcuHQ==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Nam, diện tích 69.3m²","Căn hộ Vinhomes Grand Park hướng Tây Nam, diện tích 69.3m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.3,2.75 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-co-2-phong-ngu-noi-that-co-ban-1,https://photo.rever.vn/v3/get/rvkar5KEAlczsmO4Kp1L+pz1ITmumlZa4UTIsXL_HrEiCARxOSM74DIlm8rQt9a8Iw8rGndgCnu8uafLoth8rfKQ==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park có 2 phòng ngủ, nội thất cơ bản.","Căn hộ Vinhomes Grand Park có 2 phòng ngủ, nội thất cơ bản.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.2,3.5 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-noi-that-co-ban-thoang-gio,https://photo.rever.vn/v3/get/rvproR_f8nXWvQ3sJPxnOof4tGJCHDoFk7fZH6Kra7L9hFY6vw5ELLiB5g7fEe7IPHqr5MY55cDrw7jSn3yizTfw==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park nội thất cơ bản, thoáng gió","Căn hộ Vinhomes Grand Park nội thất cơ bản, thoáng gió",[object Object],"Nguyễn Xiển, Quận 9",2,1,59,2.3 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-dong-bac-dien-tich-69-m2,https://photo.rever.vn/v3/get/rv3oyBOw5kjIDNIJCuv5rLxdCyfZHwHJtNOH4TPXRe025lyosTrMQCNRhB6N20+2hYX+iZHfh9JDEJgUvEGIDvNQ==/750x500/image.jpg,"Căn hộ  Vinhomes Grand Park hướng Đông Bắc, diện tích 69 m²","Căn hộ  Vinhomes Grand Park hướng Đông Bắc, diện tích 69 m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,3.4 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-dong-nam-khong-co-noi-that-dien-tich-64m2,https://photo.rever.vn/v3/get/rvuV_WW8YuUUxsiP6LG_4PFO0YDJFcnrPWavSHfZ_OYBJ79Sz9ry_MrlQPYrXveUIwvqtVkY23JekCaqBs8XV91A==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công đông nam không có nội thất diện tích 64m²,Căn hộ Vinhomes Grand Park hướng ban công đông nam không có nội thất diện tích 64m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,64,3.6 tỷ
https://rever.vn/mua/can-ho-d-lusso-2-phong-ngu-huong-dong-nam-noi-that-dep,https://photo.rever.vn/v3/get/rvtjl3+uYMbeGZ_hgjVkq0JWwkiM3RH5OVYw0Afeui9xwUaRTJA5BSXy_bsMbtkZsLSxQGHDotUtqeeDib9ZTQYQ==/750x500/image.jpg,Căn hộ D'Lusso 2 Phòng ngủ hướng Đông Nam nội thất đẹp,Căn hộ D'Lusso 2 Phòng ngủ hướng Đông Nam nội thất đẹp,[object Object],"Nguyễn Thị Định, Quận 2",2,2,68.5,4.25 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-cua-chinh-huong-dong-nam-noi-that-co-ban-1,https://photo.rever.vn/v3/get/rvg2cd_mm3P2PFbU3hSh9XByK3L6vIlJOOqza1KJ1nymPVx3oBjKaapw3qQpkCB2dT1VQ+wYQ+ajx+8fHmRspaqQ==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park cửa chính hướng Đông Nam, nội thất cơ bản","Căn hộ Vinhomes Grand Park cửa chính hướng Đông Nam, nội thất cơ bản",[object Object],"Nguyễn Xiển, Quận 9",2,2,59.2,2.5 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-dien-tich-46m2,https://photo.rever.vn/photo/v3/get/rvFvoWTel60hOIHhf2J_f38NEntgIbbRr3sOwbrpkwwOIPZqcXZkSJQxFJ6Ah6bzh2vGoLnDfUFrv2Qe6P05Ds0w==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park, diện tích 46m²","Căn hộ Vinhomes Grand Park, diện tích 46m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,46,3.51 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-nam-dien-tich-69-2m2-6,https://photo.rever.vn/v3/get/rv2rE3F0cBF7neUcM66SO6W7r4210tRqczoE1YA9K+OqK6yFyIoqPdRe9_wiRGWAtqS7bAoiCe1UqJ2YFvWs7j6A==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Nam, diện tích 69.2m²","Căn hộ Vinhomes Grand Park hướng Nam, diện tích 69.2m²",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.2,3 tỷ
https://rever.vn/mua/can-ho-tang-cao-vinhomes-grand-park-huong-dong-noi-that-co-ban,https://photo.rever.vn/v3/get/ByatShihFOkC6ZOEXmt06Rto5XCqdgll3xJg_KDRXR0=/750x500/image.jpg,"Căn hộ tầng cao Vinhomes Grand Park hướng Đông, nội thất cơ bản.","Căn hộ tầng cao Vinhomes Grand Park hướng Đông, nội thất cơ bản.",[object Object],"Nguyễn Xiển, Quận 9",1,1,46,1.8 tỷ
